gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2508552225	150	56.25	3	145	2	145	3.0e-53	200	COG0102	Ribosomal protein L13	148
2508552226	135	51.18	9	135	5	130	4.0e-38	150	COG0103	Ribosomal protein S9	130
2508552227	98	44.59	3	73	2	75	7.0e-21	92.2	COG0254	Ribosomal protein L31	75
2508552228	371	51.37	5	365	4	363	7.0e-124	437	COG0216	Protein chain release factor A	363
2508552229	166	36.3	11	154	1	146	1.0e-21	96.2	COG1403	5-methylcytosine-specific restriction endonuclease McrA	146
2508552230	407	43.51	20	388	3	356	2.0e-99	356	COG0787	Alanine racemase	360
2508552233	243	29.11	62	211	36	183	5.0e-13	68.5	COG0791	Cell wall-associated hydrolase, NlpC family	197
2508552234	321	25.65	7	275	5	265	7.0e-22	98.3	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2508552237	2308	39.33	329	932	182	788	2.0e-106	382	COG2374	Predicted extracellular nuclease	798
2508552238	1129	27.39	451	910	51	477	2.0e-33	138	COG1785	Alkaline phosphatase	482
2508552239	1809	24.61	957	1528	14	473	9.0e-39	157	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	517
2508552243	616	53.85	367	612	2	245	2.0e-77	284	COG1010	Precorrin-3B methylase	249
2508552245	300	56.6	10	297	20	305	4.0e-116	411	COG0320	Lipoate synthase	306
2508552247	1534	56.19	724	1229	1	484	0.0e+00	609	COG0069	Glutamate synthase domain 2	485
2508552249	117	28.44	9	114	1	109	4.0e-07	46.7	COG0316	Fe-S cluster assembly iron-binding protein IscA	110
2508552250	124	75.61	1	123	7	129	3.0e-49	186	COG0048	Ribosomal protein S12	129
2508552251	156	52.7	2	149	1	148	7.0e-49	186	COG0049	Ribosomal protein S7	148
2508552252	691	64.46	1	689	1	693	0.0e+00	968	COG0480	Translation elongation factor EF-G, a GTPase	697
2508552253	409	76.72	1	408	1	393	0.0e+00	668	COG0050	Translation elongation factor EF-Tu, a GTPase	394
2508552254	106	64.71	5	106	1	102	5.0e-34	136	COG0051	Ribosomal protein S10	104
2508552255	222	31.39	1	215	4	220	6.0e-37	147	COG2802	Uncharacterized protein, similar to the N-terminal domain of Lon protease	221
2508552257	281	43.68	1	270	3	273	3.0e-68	252	COG0077	Prephenate dehydratase	279
2508552259	245	46.41	46	225	3	181	3.0e-49	188	COG0164	Ribonuclease HII	199
2508552260	681	42.36	6	406	8	412	9.0e-105	374	COG1530	Ribonuclease G or E	487
2508552261	896	25.94	51	540	1	470	4.0e-54	207	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	490
2508552262	408	31.8	9	408	4	388	5.0e-70	258	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2508552263	119	33.75	38	117	22	100	6.0e-17	79.6	COG2127	ATP-dependent Clp protease adapter protein ClpS	107
2508552266	523	22.6	56	489	17	455	1.0e-40	161	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	490
2508552268	362	56.99	1	362	1	359	0.0e+00	476	COG0082	Chorismate synthase	369
2508552269	189	32.18	2	174	18	188	5.0e-23	101	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase	211
2508552270	614	57.57	10	606	2	591	0.0e+00	712	COG0465	ATP-dependent Zn proteases	596
2508552271	389	41.09	12	388	3	376	1.0e-80	294	COG2046	ATP sulfurylase (sulfate adenylyltransferase)	397
2508552274	452	37.31	37	438	2	389	4.0e-76	279	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	392
2508552280	336	41.32	1	333	2	310	6.0e-90	324	COG0540	Aspartate carbamoyltransferase, catalytic chain	316
2508552281	230	36.54	12	206	5	199	7.0e-33	133	COG2094	3-methyladenine DNA glycosylase Mpg	200
2508552285	272	33.47	27	265	7	245	1.0e-43	170	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2508552286	97	50.53	3	97	2	96	4.0e-19	86.4	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	96
2508552287	339	27.04	19	312	21	338	2.0e-31	129	COG3239	Fatty acid desaturase	343
2508552291	983	46.01	8	976	3	930	0.0e+00	1099	COG0060	Isoleucyl-tRNA synthetase	933
2508552292	594	18.5	21	270	3	247	5.0e-11	63.2	COG1216	Glycosyltransferase, GT2 family	305
2508552294	855	34.82	3	841	11	902	0.0e+00	605	COG0474	Magnesium-transporting ATPase (P-type)	917
2508552296	366	36.68	18	360	4	339	2.0e-73	269	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	339
2508552297	163	74.34	12	163	3	154	2.0e-64	238	COG3558	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily	154
2508552303	361	22.05	6	132	8	127	7.0e-05	41.9	COG3415	Transposase	138
2508552313	361	22.05	6	132	8	127	7.0e-05	41.9	COG3415	Transposase	138
2508552318	360	23.73	65	353	36	303	6.0e-06	45.7	COG3547	Transposase	303
2508552319	314	31.13	14	112	10	112	2.0e-03	37.2	COG3415	Transposase	138
2508552321	609	19.33	52	536	25	486	1.0e-28	122	COG0366	Glycosidase	505
2508552327	508	28.24	6	501	5	489	7.0e-65	241	COG0286	Type I restriction-modification system, DNA methylase subunit	489
2508552328	488	13.88	1	445	13	391	2.0e-10	60.8	COG0732	Restriction endonuclease S subunit	391
2508552329	957	23.04	2	941	10	873	2.0e-116	413	COG4096	Type I site-specific restriction endonuclease, part of a restriction-modification system	875
2508552330	454	36.7	1	438	4	452	2.0e-91	329	COG2865	Predicted transcriptional regulator, contains HTH domain	467
2508552333	239	42.63	40	229	39	228	1.0e-44	173	COG5031	Ubiquinone biosynthesis protein Coq4	235
2508552334	222	26.53	16	211	3	198	6.0e-07	48.1	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2508552337	316	44.78	1	296	3	268	1.0e-84	306	COG0656	Aldo/keto reductase, related to diketogulonate reductase	280
2508552344	445	33.09	21	433	9	386	2.0e-74	273	COG4398	Small ligand-binding sensory domain FIST	389
2508552345	242	30.84	1	207	14	224	2.0e-30	126	COG0220	tRNA G46 methylase TrmB	227
2508552346	439	22.9	53	437	51	421	6.0e-11	62.5	COG3307	O-antigen ligase	424
2508552347	331	31.19	1	325	4	293	2.0e-22	100	COG2971	BadF-type ATPase, related to human N-acetylglucosamine kinase	301
2508552348	202	30.3	13	202	10	199	7.0e-04	37.6	COG2370	Hydrogenase/urease accessory protein HupE	201
2508552349	207	30.73	25	205	19	201	2.0e-07	49.5	COG2370	Hydrogenase/urease accessory protein HupE	201
2508552350	437	22.01	18	426	11	414	5.0e-38	152	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	443
2508552352	332	29	4	299	2	274	2.0e-33	137	COG0388	Predicted amidohydrolase	274
2508552353	379	22.29	31	370	16	337	7.0e-43	168	COG2516	Biotin synthase-related protein, radical SAM superfamily	339
2508552355	332	34.78	10	328	2	319	4.0e-60	225	COG2144	Selenophosphate synthetase-related protein	324
2508552357	186	36.61	1	181	15	197	6.0e-31	127	COG3548	Uncharacterized membrane protein	197
2508552358	117	27.69	44	108	2	66	1.0e-03	35.3	COG3237	Uncharacterized conserved protein YjbJ, UPF0337 family	67
2508552360	276	35	8	270	72	329	3.0e-35	142	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2508552368	133	25.58	4	127	3	125	3.0e-07	47.5	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2508552370	135	24.06	1	123	3	126	4.0e-05	40.7	COG4113	Predicted nucleic acid-binding protein, contains PIN domain	134
2508552372	94	34.41	1	93	1	93	1.0e-08	51.1	COG4453	Uncharacterized conserved protein, DUF1778 family	95
2508552378	150	26.87	4	133	2	128	3.0e-13	67.8	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2508552379	223	55.76	9	223	6	214	1.0e-68	253	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	214
2508552380	373	27.91	29	217	21	235	1.0e-20	94.5	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2508552381	176	37.62	16	110	11	110	1.0e-13	69.6	COG0607	Rhodanese-related sulfurtransferase	110
2508552383	387	30.6	1	387	1	389	6.0e-45	174	COG0420	DNA repair exonuclease SbcCD nuclease subunit	390
2508552384	1005	22.49	1	1001	1	906	3.0e-62	234	COG0419	DNA repair exonuclease SbcCD ATPase subunit	908
2508552385	219	23.13	83	217	13	159	6.0e-05	41.1	COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit	162
2508552386	174	44.74	13	88	11	86	4.0e-14	71	COG1563	Uncharacterized MnhB-related membrane protein	87
2508552389	145	27.07	4	128	1	133	2.0e-08	51.7	COG1863	Multisubunit Na+/H+ antiporter, MnhE subunit	158
2508552390	494	32.38	9	357	9	394	4.0e-32	132	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2508552391	128	37.96	6	113	4	105	3.0e-13	67.5	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	115
2508552394	561	26.46	6	258	35	282	1.0e-17	83.8	COG0668	Small-conductance mechanosensitive channel	316
2508552395	286	44.07	52	282	5	232	2.0e-51	195	COG0412	Dienelactone hydrolase	236
2508552397	466	41.76	24	464	10	462	1.0e-101	364	COG1109	Phosphomannomutase	464
2508552399	671	27.18	383	664	9	284	7.0e-22	99.5	COG0741	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	296
2508552403	241	24.28	4	239	9	245	2.0e-38	152	COG1351	Thymidylate synthase ThyX	273
2508552406	159	53.55	1	153	2	151	7.0e-56	209	COG3865	Glyoxalase superfamily enzyme, possibly 3-demethylubiquinone-9 3-methyltransferase	151
2508552408	230	27.17	55	229	30	211	2.0e-18	85.8	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2508552410	113	41.28	9	112	3	111	2.0e-17	80.8	COG2337	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module	112
2508552415	468	27.16	94	390	54	351	3.0e-24	106	COG1566	Multidrug resistance efflux pump	352
2508552416	422	28.1	29	422	1	419	4.0e-38	152	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2508552417	233	49.33	1	223	1	225	2.0e-82	298	COG1136	ABC-type lipoprotein export system, ATPase component	226
2508552421	163	26.03	1	138	9	151	8.0e-09	53.5	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2508552423	228	42.73	10	227	2	220	2.0e-63	235	COG1136	ABC-type lipoprotein export system, ATPase component	226
2508552424	382	15.87	14	382	1	416	4.0e-17	82.5	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2508552425	351	28.57	58	350	55	339	9.0e-17	81.5	COG1566	Multidrug resistance efflux pump	352
2508552426	130	41.32	3	122	4	124	4.0e-25	106	COG3744	PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)	130
2508552427	185	35.62	110	182	5	75	2.0e-05	42.4	COG4118	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor	84
2508552430	222	27.36	21	221	4	168	7.0e-08	51.1	COG2410	Predicted nuclease (RNAse H fold)	178
2508552432	190	29.37	32	153	1	126	6.0e-08	50.7	COG0645	Predicted kinase	170
2508552437	298	33.47	56	291	20	231	2.0e-19	90	COG2801	Transposase InsO and inactivated derivatives	232
2508552438	109	25.29	5	88	2	88	4.0e-05	39.8	COG2963	Transposase and inactivated derivatives	116
2508552442	301	30.63	8	276	4	285	2.0e-37	149	COG4974	Site-specific recombinase XerD	300
2508552443	197	32.5	1	197	1	181	1.0e-41	163	COG0717	Deoxycytidine triphosphate deaminase	183
2508552444	199	31.96	7	197	3	181	2.0e-31	128	COG2109	ATP:corrinoid adenosyltransferase	198
2508552445	246	53.19	5	238	9	230	4.0e-60	224	COG0689	Ribonuclease PH	230
2508552446	221	33.68	21	213	23	213	3.0e-29	122	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2508552448	143	22.6	7	134	2	136	4.0e-04	37.5	COG0816	RNase H-fold protein, predicted Holliday junction resolvase in Firmicutes and mycoplasms, involved in anti-termination at Rho-dependent terminators	141
2508552450	202	44.33	3	196	2	190	1.0e-60	226	COG0193	Peptidyl-tRNA hydrolase	190
2508552451	111	35.82	3	69	1	67	7.0e-13	65.8	COG1826	Sec-independent protein translocase protein TatA	94
2508552457	210	37.44	10	204	3	189	6.0e-46	177	COG0066	3-isopropylmalate dehydratase small subunit	191
2508552458	480	48.5	2	467	1	423	0.0e+00	543	COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	423
2508552460	415	45.75	2	244	5	249	8.0e-64	238	COG1058	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	255
2508552461	360	33.23	12	329	6	314	1.0e-46	180	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2508552462	436	66.99	14	428	1	413	0.0e+00	675	COG0112	Glycine/serine hydroxymethyltransferase	413
2508552467	534	33.21	1	528	5	517	1.0e-69	257	COG0728	Peptidoglycan biosynthesis protein MviN/MurJ, putative lipid II flippase	518
2508552468	252	45.49	15	246	6	224	3.0e-61	228	COG1489	DNA-binding protein, stimulates sugar fermentation	235
2508552470	483	37.86	74	480	3	407	7.0e-98	351	COG0004	Ammonia channel protein AmtB	409
2508552471	402	30.75	54	399	1	284	8.0e-72	264	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	294
2508552474	514	54.23	1	514	1	515	0.0e+00	653	COG0138	AICAR transformylase/IMP cyclohydrolase PurH	515
2508552475	225	30.54	21	218	12	202	3.0e-22	98.8	COG0400	Predicted esterase	207
2508552478	256	33.74	10	252	2	244	3.0e-23	102	COG0368	Cobalamin synthase	246
2508552479	373	49.86	7	364	1	359	3.0e-127	448	COG0343	Queuine/archaeosine tRNA-ribosyltransferase	372
2508552481	242	39.83	10	242	9	249	1.0e-50	193	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family	253
2508552483	330	33.14	1	320	1	335	1.0e-41	163	COG0673	Predicted dehydrogenase	342
2508552484	425	34.6	3	421	7	423	3.0e-70	259	COG1253	Hemolysin or related protein, contains CBS domains	429
2508552486	221	44.74	1	221	3	228	6.0e-48	184	COG3128	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX	229
2508552489	197	40.78	9	185	1	175	5.0e-34	137	COG0461	Orotate phosphoribosyltransferase	201
2508552490	326	21.68	30	310	23	300	5.0e-17	82.3	COG0354	Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification	305
2508552491	514	25.1	14	502	2	469	3.0e-38	153	COG2251	Predicted nuclease, RecB family	474
2508552492	489	32.92	12	489	7	460	2.0e-83	303	COG1109	Phosphomannomutase	464
2508552493	224	41.87	17	214	3	194	1.0e-52	199	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	194
2508552494	373	19.06	43	365	55	381	2.0e-06	47.3	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508552496	106	31.65	1	79	1	78	2.0e-09	54.1	COG2350	Uncharacterized conserved protein YciI, contains a putative active-site phosphohistidine	92
2508552499	493	40.7	9	491	12	486	8.0e-117	414	COG3670	Carotenoid cleavage dioxygenase or a related enzyme	490
2508552501	224	61.54	22	216	3	195	7.0e-80	290	COG0131	Imidazoleglycerol phosphate dehydratase HisB	195
2508552502	200	30.85	7	196	2	200	9.0e-29	120	COG0288	Carbonic anhydrase	207
2508552504	260	58.14	3	260	2	255	1.0e-101	362	COG0623	Enoyl-[acyl-carrier-protein] reductase (NADH)	259
2508552507	194	25.95	8	138	1	126	5.0e-06	44.5	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2508552508	400	47.18	11	394	9	372	3.0e-115	408	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	374
2508552509	504	42.2	7	501	5	460	6.0e-119	421	COG0415	Deoxyribodipyrimidine photolyase	461
2508552510	186	28.38	45	184	9	154	7.0e-07	47.3	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2508552511	202	42.77	11	183	6	149	4.0e-26	111	COG0801	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	160
2508552513	701	38.08	19	401	14	385	2.0e-82	300	COG1239	Mg-chelatase subunit ChlI	423
2508552515	271	40.32	16	265	7	252	8.0e-62	230	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2508552516	449	45.02	121	441	2	323	5.0e-75	275	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	323
2508552518	224	18.14	7	209	41	253	3.0e-03	35.9	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2508552519	298	33.47	56	291	20	231	2.0e-19	90	COG2801	Transposase InsO and inactivated derivatives	232
2508552520	109	25.29	5	88	2	88	4.0e-05	39.8	COG2963	Transposase and inactivated derivatives	116
2508552523	335	30.65	75	332	1	228	5.0e-25	108	COG3039	Transposase and inactivated derivatives, IS5 family	230
2508552524	203	35.95	52	203	28	159	3.0e-29	121	COG0852	NADH:ubiquinone oxidoreductase 27 kD subunit (chain C)	176
2508552525	252	46.52	28	214	10	194	3.0e-67	248	COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit (chhain B) or related Fe-S oxidoreductase	194
2508552526	120	47.5	1	120	2	121	4.0e-27	113	COG0838	NADH:ubiquinone oxidoreductase subunit 3 (chain A)	123
2508552527	136	40.74	36	89	2	54	4.0e-09	53.7	COG1773	Rubredoxin	55
2508552528	346	36.75	18	346	7	331	9.0e-60	224	COG4447	Uncharacterized protein related to plant photosystem II stability/assembly factor	339
2508552533	433	47.69	1	402	1	404	2.0e-121	429	COG0124	Histidyl-tRNA synthetase	429
2508552534	342	31.1	7	340	3	312	2.0e-49	189	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2508552535	313	34.91	6	308	4	311	1.0e-53	204	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2508552536	470	37.22	11	454	3	413	3.0e-93	336	COG1004	UDP-glucose 6-dehydrogenase	414
2508552537	381	39.23	3	362	2	329	1.0e-116	413	COG1087	UDP-glucose 4-epimerase	329
2508552539	423	29.72	16	418	13	389	4.0e-32	132	COG0617	tRNA nucleotidyltransferase/poly(A) polymerase	412
2508552541	316	20.79	10	286	5	279	1.0e-28	120	COG1216	Glycosyltransferase, GT2 family	305
2508552542	287	27.27	4	287	3	269	1.0e-28	120	COG1216	Glycosyltransferase, GT2 family	305
2508552543	797	42.49	6	694	2	644	0.0e+00	564	COG0210	Superfamily I DNA or RNA helicase	655
2508552544	611	28.62	21	604	150	709	7.0e-72	265	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2508552546	237	56.65	5	237	3	234	4.0e-80	291	COG5398	Heme oxygenase	238
2508552548	476	50.86	12	474	2	406	0.0e+00	535	COG0538	Isocitrate dehydrogenase	407
2508552549	457	29.7	24	453	8	385	2.0e-60	227	COG0247	Fe-S oxidoreductase	388
2508552550	481	27.39	12	470	1	408	7.0e-43	168	COG3395	Uncharacterized conserved protein YgbK, DUF1537 family	413
2508552551	397	25.83	7	387	43	455	2.0e-30	126	COG0277	FAD/FMN-containing dehydrogenase	459
2508552552	287	23.61	10	286	10	307	5.0e-26	112	COG2017	Galactose mutarotase or related enzyme	308
2508552553	710	31.38	31	393	13	385	2.0e-40	161	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	386
2508552554	703	32.1	29	391	13	385	2.0e-41	164	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	386
2508552555	702	31.91	29	391	13	385	5.0e-41	163	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	386
2508552556	301	24.38	11	290	4	282	2.0e-17	83.2	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2508552558	452	33.25	28	445	12	396	3.0e-35	143	COG0475	Kef-type K+ transport system, membrane component KefB	397
2508552559	853	45.5	36	829	15	749	0.0e+00	802	COG0058	Glucan phosphorylase	750
2508552565	251	36.07	6	243	5	229	6.0e-43	167	COG0571	dsRNA-specific ribonuclease	235
2508552567	197	39.55	21	196	2	174	5.0e-38	150	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	174
2508552568	536	49.4	5	339	1	333	5.0e-121	428	COG0836	Mannose-1-phosphate guanylyltransferase	333
2508552569	632	48.97	1	632	1	597	0.0e+00	700	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
2508552571	80	58.75	1	80	1	80	3.0e-14	70.3	COG0236	Acyl carrier protein	80
2508552572	415	57.14	4	414	1	411	0.0e+00	472	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2508552573	672	61.9	9	671	1	661	0.0e+00	1004	COG0021	Transketolase	663
2508552574	319	20.43	8	286	5	276	3.0e-14	72.9	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2508552577	352	30.59	1	344	1	315	4.0e-47	182	COG1088	dTDP-D-glucose 4,6-dehydratase	340
2508552578	288	35.84	1	281	1	286	7.0e-31	127	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2508552579	497	28.44	44	493	6	370	8.0e-62	231	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	374
2508552580	377	26.35	21	347	1	310	7.0e-32	131	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2508552584	256	22.29	9	154	1	165	6.0e-06	45	COG1432	Uncharacterized conserved protein, LabA/DUF88 family	181
2508552587	371	28.64	27	206	21	226	1.0e-20	94.5	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2508552589	149	32.47	1	149	11	163	2.0e-04	38.9	COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	198
2508552590	462	65.05	13	442	1	430	0.0e+00	709	COG0422	Thiamine biosynthesis protein ThiC	432
2508552593	412	47.11	33	407	9	388	5.0e-104	371	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2508552596	356	57.85	24	348	2	325	3.0e-127	448	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit	332
2508552597	166	48.32	17	165	3	150	8.0e-46	176	COG0691	tmRNA-binding protein	153
2508552598	711	19.95	13	355	2	369	2.0e-21	97.9	COG0515	Serine/threonine protein kinase	384
2508552599	335	50.97	5	310	1	299	1.0e-97	349	COG0031	Cysteine synthase	300
2508552600	416	26.74	193	406	57	312	5.0e-23	102	COG1262	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	314
2508552601	323	38.78	6	310	12	318	6.0e-62	231	COG4301	Uncharacterized conserved protein, contains predicted SAM-dependent methyltransferase domain	321
2508552604	266	29.48	15	265	4	223	4.0e-17	81.8	COG1434	Uncharacterized SAM-binding protein YcdF, DUF218 family	223
2508552606	506	54.11	1	496	10	502	0.0e+00	657	COG1190	Lysyl-tRNA synthetase (class II)	502
2508552607	294	50.22	52	280	3	223	2.0e-62	232	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2508552608	446	24.59	21	439	6	428	3.0e-38	153	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	433
2508552611	350	61.54	7	340	2	339	3.0e-118	418	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2508552612	131	35.56	1	124	1	134	3.0e-21	94.4	COG0629	Single-stranded DNA-binding protein	167
2508552613	218	34.83	20	216	12	208	1.0e-29	123	COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	208
2508552614	299	23.83	1	249	3	252	3.0e-14	72.5	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2508552617	480	54.9	17	472	1	420	0.0e+00	628	COG0499	S-adenosylhomocysteine hydrolase	420
2508552618	172	40.13	12	162	5	141	7.0e-26	110	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	149
2508552619	392	37.3	20	386	9	341	2.0e-78	286	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	342
2508552620	383	23.3	22	381	18	391	7.0e-29	121	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2508552621	301	30.63	8	276	4	285	2.0e-37	149	COG4974	Site-specific recombinase XerD	300
2508552623	223	44.55	12	105	11	111	2.0e-20	93.2	COG1733	DNA-binding transcriptional regulator, HxlR family	120
2508552626	356	46.04	39	345	2	329	1.0e-77	283	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2508552627	458	42.02	12	455	9	450	2.0e-109	389	COG2239	Mg/Co/Ni transporter MgtE (contains CBS domain)	451
2508552628	159	44.17	1	158	1	161	1.0e-50	192	COG0386	Glutathione peroxidase, house-cleaning role in reducing lipid peroxides	162
2508552630	652	63.37	8	652	3	635	0.0e+00	972	COG0187	DNA gyrase/topoisomerase IV, subunit B	635
2508552631	311	43.28	9	304	2	306	2.0e-70	259	COG0324	tRNA A37 N6-isopentenylltransferase MiaA	308
2508552632	193	51.14	8	183	1	176	2.0e-57	215	COG0290	Translation initiation factor IF-3	176
2508552633	275	34.27	25	268	8	236	3.0e-31	129	COG0412	Dienelactone hydrolase	236
2508552634	329	27.48	3	133	2	125	1.0e-24	107	COG1725	DNA-binding transcriptional regulator YhcF, GntR family	125
2508552635	249	57.81	1	192	3	194	1.0e-66	246	COG1045	Serine acetyltransferase	194
2508552636	130	44.62	1	129	1	130	1.0e-27	115	COG3742	Uncharacterized protein, contains PIN domain	131
2508552637	91	40.66	1	90	1	81	1.0e-07	48.4	COG4423	Uncharacterized protein	81
2508552641	497	38.46	261	480	9	225	2.0e-53	203	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	226
2508552642	367	41.05	3	363	2	329	5.0e-120	424	COG1087	UDP-glucose 4-epimerase	329
2508552645	431	20.19	1	416	1	378	2.0e-17	83.9	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508552647	311	31.83	1	306	1	310	1.0e-43	170	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2508552652	252	31.58	6	251	7	237	1.0e-57	216	COG3510	Cephalosporin hydroxylase	237
2508552654	376	43.13	8	374	5	373	6.0e-110	391	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	374
2508552656	182	42.53	7	180	4	173	4.0e-42	164	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	173
2508552658	420	41.6	6	267	1	249	4.0e-80	292	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	249
2508552659	272	34.63	16	272	9	263	3.0e-38	152	COG1682	ABC-type polysaccharide/polyol phosphate export permease	263
2508552661	204	53.8	1	184	1	171	2.0e-55	208	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	173
2508552662	302	58.68	3	290	1	285	2.0e-113	402	COG1209	dTDP-glucose pyrophosphorylase	286
2508552663	162	52.23	1	156	1	152	1.0e-45	175	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	152
2508552664	946	45.12	118	931	2	800	0.0e+00	843	COG0249	DNA mismatch repair ATPase MutS	843
2508552665	227	44.55	15	211	9	207	6.0e-39	154	COG2082	Precorrin isomerase	210
