gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2507314561	389	35.89	2	383	24	420	7.0e-79	287	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2507314562	393	49.37	1	393	18	400	0.0e+00	460	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2507314564	433	55.71	14	430	2	417	0.0e+00	533	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2507314567	269	33.33	9	258	11	255	4.0e-40	158	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2507314568	480	39.49	5	471	2	454	1.0e-113	403	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2507314569	294	53.26	32	292	1	253	2.0e-78	285	COG0134	Indole-3-glycerol phosphate synthase	254
2507314571	168	36.76	13	80	19	86	5.0e-08	50.6	COG1563	Uncharacterized MnhB-related membrane protein	87
2507314575	504	25.96	5	461	8	504	2.0e-28	121	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2507314576	120	37.61	9	116	4	112	4.0e-13	66.8	COG1006	Multisubunit Na+/H+ antiporter, MnhC subunit	115
2507314581	109	33.33	1	105	2	102	5.0e-13	66.5	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	108
2507314582	471	27.41	12	460	21	490	7.0e-30	125	COG0815	Apolipoprotein N-acyltransferase	518
2507314583	383	42.7	26	383	5	355	4.0e-104	371	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2507314584	491	35.88	220	470	18	270	1.0e-33	137	COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	284
2507314585	312	42.56	9	309	1	335	2.0e-69	256	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2507314586	361	45.59	22	360	11	344	4.0e-108	384	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2507314588	495	51.87	1	454	1	451	0.0e+00	563	COG0541	Signal recognition particle GTPase	451
2507314589	128	44.71	1	82	1	85	2.0e-18	84.5	COG0228	Ribosomal protein S16	87
2507314590	331	46.69	4	330	10	341	2.0e-91	329	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2507314591	243	23.71	10	238	9	231	1.0e-10	60.3	COG0670	Integral membrane protein, interacts with FtsH	233
2507314593	311	47.7	7	310	1	298	3.0e-99	355	COG1159	GTPase Era, involved in 16S rRNA processing	298
2507314599	393	51.12	1	221	6	227	2.0e-86	313	COG0336	tRNA G37 N-methylase TrmD	240
2507314601	221	46.3	6	219	36	251	7.0e-49	187	COG1691	NCAIR mutase (PurE)-related protein	254
2507314603	260	41.2	4	260	69	334	1.0e-51	196	COG4371	Uncharacterized membrane protein	334
2507314604	72	39.44	1	71	1	68	2.0e-09	54.4	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	68
2507314605	352	44.12	150	348	4	207	9.0e-53	200	COG0352	Thiamine monophosphate synthase	211
2507314606	329	40.86	22	320	9	303	2.0e-75	276	COG0196	FAD synthase	304
2507314611	294	17.23	30	271	27	293	8.0e-09	54.7	COG0760	Parvulin-like peptidyl-prolyl isomerase	320
2507314612	978	44.8	268	976	3	709	0.0e+00	709	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2507314613	417	21.8	63	392	25	338	3.0e-17	83.1	COG1566	Multidrug resistance efflux pump	352
2507314614	269	43.94	4	261	1	250	1.0e-66	246	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2507314615	335	55.76	14	334	6	335	8.0e-120	423	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2507314616	302	40.61	3	292	2	280	1.0e-63	236	COG0061	NAD kinase	281
2507314618	147	40.16	27	147	16	126	1.0e-23	102	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2507314619	419	38.27	223	418	1	187	1.0e-32	134	COG2242	Precorrin-6B methylase 2	187
2507314622	832	39.47	41	816	1	713	0.0e+00	636	COG4354	Uncharacterized protein, contains GBA2_N and DUF608 domains	721
2507314623	326	26.96	192	306	18	125	1.0e-11	64.5	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2507314625	354	56.74	3	143	7	146	2.0e-50	193	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2507314627	218	35.96	1	218	1	221	7.0e-41	160	COG2135	Putative SOS response-associated peptidase YedK	226
2507314628	624	53.63	17	620	1	595	0.0e+00	661	COG0465	ATP-dependent Zn proteases	596
2507314629	318	55.02	13	316	2	310	9.0e-112	396	COG0078	Ornithine carbamoyltransferase	310
2507314632	207	40.2	6	207	1	200	3.0e-46	178	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2507314637	141	50	11	140	1	129	1.0e-34	138	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2507314638	249	29.32	11	230	22	249	9.0e-19	87.6	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2507314639	217	41.59	1	209	2	212	4.0e-52	198	COG0040	ATP phosphoribosyltransferase	290
2507314640	592	38.04	7	586	1	565	9.0e-120	424	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2507314641	161	20.9	25	145	16	148	1.0e-06	46.2	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2507314642	229	22.67	1	218	2	220	2.0e-09	55.9	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2507314643	213	27.49	2	212	5	201	8.0e-21	93.9	COG3222	Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family	211
2507314644	392	39.12	52	388	13	341	7.0e-65	241	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2507314645	464	42.28	8	453	1	407	2.0e-116	412	COG0593	Chromosomal replication initiation ATPase DnaA	408
2507314646	222	29.61	12	217	16	218	1.0e-23	103	COG4318	Uncharacterized protein	221
2507314647	410	24.39	59	247	9	202	2.0e-14	73.7	COG0625	Glutathione S-transferase	211
2507314649	452	36.82	1	452	1	453	4.0e-109	388	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2507314650	501	26.43	5	500	5	533	3.0e-56	213	COG2303	Choline dehydrogenase or related flavoprotein	542
2507314655	198	42.02	12	198	20	207	2.0e-38	151	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2507314656	562	51.31	18	547	1	530	0.0e+00	532	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2507314657	311	28.02	21	275	1	237	2.0e-38	153	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2507314658	206	34.48	17	190	5	152	5.0e-20	91.1	COG4244	Uncharacterized membrane protein	160
2507314659	171	40.91	13	166	6	159	3.0e-27	114	COG4244	Uncharacterized membrane protein	160
2507314660	361	39.3	10	321	14	319	1.0e-45	177	COG0530	Ca2+/Na+ antiporter	320
2507314661	553	35.28	12	549	19	551	3.0e-96	346	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2507314662	348	62.39	1	339	1	343	0.0e+00	492	COG0418	Dihydroorotase	344
2507314663	100	18.56	3	99	36	125	3.0e-03	33.7	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2507314665	297	23.16	1	278	2	286	6.0e-05	41.8	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2507314666	266	39.68	14	259	3	250	8.0e-47	180	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2507314668	170	26.57	21	157	10	134	5.0e-05	40.7	COG2259	Uncharacterized membrane protein YphA, DoxX/SURF4 family	142
2507314669	532	25.5	17	530	4	536	2.0e-62	233	COG2303	Choline dehydrogenase or related flavoprotein	542
2507314673	271	46.04	7	270	2	265	6.0e-80	290	COG0159	Tryptophan synthase alpha chain	265
2507314675	89	31.11	4	89	3	92	7.0e-13	65.3	COG2350	Uncharacterized conserved protein YciI, contains a putative active-site phosphohistidine	92
2507314679	163	24.09	9	145	1	137	1.0e-11	62.9	COG3431	Uncharacterized membrane protein, DUF373 family	142
2507314683	309	36.66	1	309	6	341	3.0e-58	218	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2507314684	163	38.78	14	160	4	150	4.0e-31	127	COG3556	Uncharacterized membrane protein	150
2507314687	222	58.72	4	112	3	111	2.0e-44	172	COG0139	Phosphoribosyl-AMP cyclohydrolase	111
2507314689	862	55.66	7	859	1	779	0.0e+00	956	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2507314697	119	40.62	25	119	32	127	5.0e-21	93.2	COG3794	Plastocyanin	128
2507314698	330	18.42	1	251	5	257	3.0e-11	63.1	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2507314699	352	44.28	6	344	8	348	2.0e-104	372	COG0407	Uroporphyrinogen-III decarboxylase	352
2507314700	765	52.84	106	749	6	627	0.0e+00	741	COG0296	1,4-alpha-glucan branching enzyme	628
2507314702	527	26.64	4	499	20	538	5.0e-53	202	COG2936	Predicted acyl esterase	563
2507314707	302	36.93	4	296	6	310	2.0e-54	206	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2507314708	435	48.67	9	419	3	417	0.0e+00	493	COG0014	Gamma-glutamyl phosphate reductase	417
2507314709	123	31.09	1	116	2	118	4.0e-19	86.8	COG1539	Dihydroneopterin aldolase	121
2507314711	700	48.14	1	698	6	683	0.0e+00	730	COG0339	Zn-dependent oligopeptidase	683
2507314712	511	46.89	15	511	3	489	2.0e-128	453	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2507314713	315	42.19	7	307	1	294	7.0e-72	264	COG0083	Homoserine kinase	299
2507314714	344	32.24	2	334	4	318	3.0e-53	202	COG0837	Glucokinase	320
2507314716	611	51.74	30	603	22	583	0.0e+00	702	COG0441	Threonyl-tRNA synthetase	589
2507314718	198	32.9	45	194	35	180	1.0e-21	96.6	COG4678	Muramidase (phage lambda lysozyme)	180
2507314719	337	51.09	1	315	3	314	3.0e-109	388	COG0180	Tryptophanyl-tRNA synthetase	314
2507314722	308	34.59	11	298	6	294	3.0e-52	199	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	304
2507314725	286	30.82	2	280	36	303	2.0e-26	112	COG0385	Predicted Na+-dependent transporter	319
2507314727	133	20.9	1	132	1	133	4.0e-13	67.3	COG1765	Uncharacterized OsmC-related protein	137
2507314729	171	32.56	1	126	6	131	2.0e-13	68.9	COG4639	Predicted kinase	168
2507314734	256	30.24	10	256	8	255	5.0e-12	65	COG0730	Uncharacterized membrane protein YfcA	258
2507314745	168	28.37	2	139	1	141	1.0e-10	59.2	COG2259	Uncharacterized membrane protein YphA, DoxX/SURF4 family	142
2507314750	58	43.1	1	58	1	58	4.0e-03	33.3	COG0828	Ribosomal protein S21	67
2507314754	458	22.94	1	450	1	438	3.0e-32	133	COG4487	Uncharacterized protein	438
2507314756	121	40.5	10	119	16	136	2.0e-22	97.8	COG4446	Uncharacterized conserved protein, DUF1499 family	141
2507314776	221	26.11	1	190	6	204	7.0e-22	97.3	COG0300	Short-chain dehydrogenase	265
2507314783	544	21.97	14	493	2	462	2.0e-37	150	COG3349	Uncharacterized conserved protein, contains NAD-binding domain and a Fe-S cluster	485
2507314786	556	37.2	299	546	2	245	6.0e-58	219	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2507314788	314	23.4	14	237	19	253	5.0e-16	78.7	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2507314789	482	32.07	288	471	1	181	1.0e-31	131	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2507314790	485	28.72	10	479	7	486	1.0e-48	187	COG0591	Na+/proline symporter	493
2507314792	459	26.03	2	429	1	432	2.0e-58	220	COG0174	Glutamine synthetase	443
2507314794	551	32.97	346	527	4	180	1.0e-27	118	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2507314798	244	29.55	6	225	14	228	3.0e-28	118	COG5031	Ubiquinone biosynthesis protein Coq4	235
2507314799	568	39.53	4	552	5	547	0.0e+00	462	COG3961	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase	557
2507314801	170	32.7	12	164	17	175	4.0e-17	80.9	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2507314802	282	29.3	59	269	9	220	2.0e-19	90.4	COG0785	Cytochrome c biogenesis protein CcdA	220
2507314804	462	31.07	2	457	10	407	2.0e-59	223	COG2124	Cytochrome P450	411
2507314805	272	22.9	1	211	21	230	1.0e-09	57.4	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2507314806	448	40.11	57	433	5	375	1.0e-96	346	COG1454	Alcohol dehydrogenase, class IV	377
2507314813	326	18.21	65	322	20	299	1.0e-21	97.7	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	299
2507314814	208	32.17	1	206	89	314	2.0e-38	152	COG0627	S-formylglutathione hydrolase FrmB	316
2507314819	695	28.99	490	694	31	236	4.0e-35	143	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2507314827	378	22.7	1	367	18	381	3.0e-15	76.8	COG2814	Predicted arabinose efflux permease, MFS family	394
2507314830	343	25.08	24	332	28	347	1.0e-29	124	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2507314836	101	37.89	4	97	15	109	2.0e-06	44	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2507314837	716	18.46	8	482	6	436	1.0e-09	59.2	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2507314844	201	39.88	23	194	10	179	1.0e-25	110	COG4341	Predicted HD phosphohydrolase	186
2507314846	333	36.14	10	326	2	313	6.0e-71	261	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2507314847	269	33.85	12	268	23	282	2.0e-50	192	COG3639	ABC-type phosphate/phosphonate transport system, permease component	283
2507314848	298	34.34	7	294	5	299	4.0e-52	198	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	299
2507314849	254	51	5	254	4	253	3.0e-79	288	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component	258
2507314850	336	43.36	1	335	9	337	5.0e-71	261	COG0798	Arsenite efflux pump ArsB, ACR3 family	342
2507314851	394	34.57	5	191	8	195	2.0e-29	123	COG2059	Chromate transport protein ChrA	195
2507314852	269	32	30	228	7	200	8.0e-27	114	COG0625	Glutathione S-transferase	211
2507314853	226	26.36	4	221	1	210	3.0e-18	85.6	COG0625	Glutathione S-transferase	211
2507314861	479	26.57	49	462	14	417	3.0e-48	186	COG1322	DNA anti-recombination protein (rearrangement mutator) RmuC	448
2507314863	1035	33.53	3	1004	1	962	0.0e+00	608	COG0610	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases ...	962
2507314864	442	19.81	5	427	1	391	5.0e-17	82.8	COG0732	Restriction endonuclease S subunit	391
2507314865	590	33.46	73	584	5	486	3.0e-103	369	COG0286	Type I restriction-modification system, DNA methylase subunit	489
2507314870	196	23.64	14	176	8	146	5.0e-10	57.7	COG0681	Signal peptidase I	166
2507314871	561	33.8	4	552	11	559	5.0e-87	315	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	566
2507314872	289	68.27	20	289	15	282	2.0e-122	431	COG0447	1,4-Dihydroxy-2-naphthoyl-CoA synthase	282
2507314874	511	44.44	1	452	1	476	0.0e+00	494	COG0297	Glycogen synthase	487
2507314876	454	40.79	1	451	1	448	1.0e-96	346	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2507314877	450	50.55	1	449	2	456	0.0e+00	584	COG1207	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	460
2507314879	441	43.75	15	439	9	424	5.0e-115	408	COG0128	5-enolpyruvylshikimate-3-phosphate synthase	428
2507314880	520	48.15	9	494	2	477	0.0e+00	568	COG0043	3-polyprenyl-4-hydroxybenzoate decarboxylase	477
2507314881	243	39.5	7	243	4	228	1.0e-49	190	COG2045	Phosphosulfolactate phosphohydrolase or related enzyme	230
2507314882	273	38.75	4	268	3	262	2.0e-48	186	COG0388	Predicted amidohydrolase	274
2507314883	364	37.73	154	361	15	230	2.0e-45	176	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2507314884	265	39.38	1	256	3	259	5.0e-59	221	COG0796	Glutamate racemase	269
2507314885	323	39.13	6	323	2	322	2.0e-68	252	COG0142	Geranylgeranyl pyrophosphate synthase	322
2507314886	216	31.16	4	216	1	213	2.0e-32	132	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2507314887	657	46.83	78	645	1	528	0.0e+00	682	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2507314889	151	39.49	1	151	2	157	2.0e-40	158	COG1225	Peroxiredoxin	157
2507314890	280	23.26	48	252	12	222	9.0e-14	71	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	243
2507314892	334	29.01	12	317	8	313	4.0e-40	158	COG0226	ABC-type phosphate transport system, periplasmic component	318
2507314893	324	31.23	19	311	36	317	1.0e-38	154	COG0226	ABC-type phosphate transport system, periplasmic component	318
2507314894	215	36.47	47	209	42	211	1.0e-26	113	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2507314901	238	48.77	30	191	1	160	1.0e-57	216	COG0225	Peptide methionine sulfoxide reductase MsrA	174
2507314903	587	33.45	17	577	13	565	5.0e-107	382	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2507314904	348	45.56	7	344	3	338	7.0e-94	337	COG0547	Anthranilate phosphoribosyltransferase	338
2507314905	379	52.8	8	379	3	366	0.0e+00	494	COG0505	Carbamoylphosphate synthase small subunit	368
2507314906	129	31.48	24	129	9	116	1.0e-11	62.3	COG1366	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)	117
2507314907	136	40.17	15	127	11	124	2.0e-22	97.7	COG1939	23S rRNA maturation mini-RNase III	132
2507314908	462	39.92	129	390	4	260	3.0e-63	235	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2507314910	491	55.38	1	486	2	475	0.0e+00	540	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	475
2507314911	1172	48.42	1	1160	2	1136	0.0e+00	1259	COG0587	DNA polymerase III, alpha subunit	1139
2507314913	89	46.59	1	88	1	88	1.0e-20	91	COG0184	Ribosomal protein S15P/S13E	89
2507314914	214	36.49	1	210	1	201	1.0e-43	169	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	201
2507314916	296	25.53	21	296	12	290	3.0e-08	52.9	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2507314917	682	39.41	5	507	1	490	4.0e-108	386	COG0358	DNA primase (bacterial type)	568
2507314921	424	28.4	6	337	4	330	4.0e-46	179	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2507314926	134	39.86	1	133	8	155	1.0e-33	135	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH	155
2507314929	122	34	5	104	1	99	2.0e-15	74.9	COG0792	Predicted endonuclease distantly related to archaeal Holliday junction resolvase	114
2507314930	274	38.58	8	274	4	258	4.0e-63	234	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	259
2507314931	307	38.03	1	305	3	283	5.0e-63	234	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2507314934	327	52.65	6	325	4	324	4.0e-128	451	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2507314935	493	39.96	26	478	103	503	1.0e-84	307	COG0342	Preprotein translocase subunit SecD	506
2507314936	329	34.32	25	324	16	289	9.0e-51	194	COG0341	Preprotein translocase subunit SecF	305
2507314940	329	32.93	6	328	17	349	7.0e-23	101	COG0628	Predicted PurR-regulated permease PerM	355
2507314941	359	31.3	1	358	10	355	2.0e-27	117	COG0628	Predicted PurR-regulated permease PerM	355
2507314943	344	37.35	8	256	4	250	6.0e-30	125	COG2603	tRNA 2-selenouridine synthase SelU, contains rhodanese domain	334
2507314948	357	26.44	144	341	21	208	1.0e-20	94.2	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2507314950	473	44.51	4	472	2	442	0.0e+00	501	COG0174	Glutamine synthetase	443
2507314952	394	44.18	23	394	3	377	6.0e-112	397	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	383
2507314953	147	44.68	1	141	12	152	5.0e-34	137	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	152
2507314954	444	32.04	40	361	36	359	4.0e-53	202	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2507314955	529	21.55	126	350	1	219	9.0e-14	71.9	COG1100	GTPase SAR1 family domain	219
2507314956	158	37.76	11	149	14	156	8.0e-24	102	COG0597	Lipoprotein signal peptidase	167
2507314957	189	30.29	14	186	11	183	3.0e-11	62.1	COG1268	Biotin transporter BioY	184
2507314959	418	24.26	6	399	28	426	3.0e-40	159	COG0612	Predicted Zn-dependent peptidase	438
2507314960	427	34.6	15	374	15	381	2.0e-63	236	COG0612	Predicted Zn-dependent peptidase	438
2507314963	389	17.15	23	389	3	416	3.0e-19	89.8	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2507314964	226	43.12	6	221	4	220	2.0e-65	242	COG1136	ABC-type lipoprotein export system, ATPase component	226
2507314966	310	27.74	1	254	3	269	1.0e-25	110	COG1216	Glycosyltransferase, GT2 family	305
2507314967	238	55.27	1	237	1	236	1.0e-91	329	COG0052	Ribosomal protein S2	252
2507314970	812	50	115	799	10	676	0.0e+00	767	COG1200	RecG-like helicase	677
2507314971	233	33.8	9	214	1	203	4.0e-30	125	COG2173	D-alanyl-D-alanine dipeptidase	211
2507314972	585	34.76	18	574	8	502	2.0e-107	383	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2507314973	721	40.28	2	719	3	690	0.0e+00	620	COG0751	Glycyl-tRNA synthetase, beta subunit	691
2507314975	455	29.08	1	378	3	367	4.0e-47	183	COG0644	Dehydrogenase (flavoprotein)	396
2507314977	828	39.34	1	326	19	346	1.0e-73	271	COG0826	Collagenase-like protease, PrtC family	347
2507314978	602	65.27	6	601	3	598	0.0e+00	977	COG1217	Predicted membrane GTPase involved in stress response	603
2507314980	145	28.07	5	138	4	173	6.0e-14	70	COG1934	Lipopolysaccharide export system protein LptA	173
2507314981	242	52.46	1	242	3	243	2.0e-89	322	COG1137	ABC-type lipopolysaccharide export system, ATPase component	243
2507314982	376	23.94	5	376	3	363	3.0e-35	142	COG0795	Lipopolysaccharide export LptBFGC system, permease protein LptF	364
2507314983	314	34.24	12	301	2	280	6.0e-25	108	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2507314985	227	57.27	3	222	1	219	6.0e-87	313	COG0036	Pentose-5-phosphate-3-epimerase	220
2507314986	334	50.15	2	326	2	324	8.0e-111	393	COG1494	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein	332
2507314987	432	41.57	1	432	1	414	6.0e-106	378	COG0373	Glutamyl-tRNA reductase	414
2507314988	431	39.22	1	431	3	393	3.0e-118	418	COG0448	ADP-glucose pyrophosphorylase	393
2507314989	472	51.69	1	472	1	469	0.0e+00	621	COG0362	6-phosphogluconate dehydrogenase	473
2507314990	237	33.2	4	237	1	236	2.0e-42	166	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	238
2507314993	557	53.74	1	554	10	571	0.0e+00	716	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2507314995	199	29.76	3	190	2	201	4.0e-23	101	COG0035	Uracil phosphoribosyltransferase	210
2507314997	368	33.53	5	337	1	307	1.0e-58	220	COG0523	GTPase, G3E family	323
2507315007	154	24.77	46	154	2	101	3.0e-04	38	COG1846	DNA-binding transcriptional regulator, MarR family	126
2507315008	180	38.25	1	179	14	195	8.0e-34	136	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2507315009	231	29.41	1	218	4	237	2.0e-30	125	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2507315014	94	38.3	1	89	28	121	4.0e-21	93.1	COG2343	Uncharacterized conserved protein, DUF427 family	132
2507315034	548	53.4	12	539	1	528	0.0e+00	750	COG4108	Peptide chain release factor RF-3	528
2507315037	305	35.02	1	297	3	286	4.0e-67	248	COG1281	Redox-regulated molecular chaperone, HSP33 family	286
2507315038	212	35.48	1	205	3	217	3.0e-36	145	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2	235
2507315040	259	31.33	23	244	5	235	7.0e-38	150	COG1385	16S rRNA U1498 N3-methylase RsmE	246
2507315042	248	36.29	9	245	8	242	6.0e-40	157	COG1836	Uncharacterized membrane protein	247
2507315046	228	20.74	9	217	9	216	7.0e-11	61.1	COG2755	Lysophospholipase L1 or related esterase	216
2507315047	510	22.89	11	258	36	280	6.0e-15	76.1	COG3639	ABC-type phosphate/phosphonate transport system, permease component	283
2507315048	234	34.06	14	232	18	245	5.0e-41	161	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component	258
2507315049	298	29.24	1	296	7	296	1.0e-39	157	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	299
2507315050	392	41.27	9	392	1	392	6.0e-99	354	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2507315052	187	39.89	7	184	15	199	7.0e-41	160	COG1573	Uracil-DNA glycosylase	202
2507315053	398	46.41	12	398	1	357	4.0e-124	438	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2507315054	449	42	35	430	12	397	3.0e-92	332	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2507315056	1192	41.2	27	1169	10	1135	0.0e+00	1136	COG1197	Transcription-repair coupling factor (superfamily II helicase)	1139
2507315063	246	24.88	21	209	15	214	6.0e-26	111	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2507315070	338	44.03	1	315	2	289	3.0e-81	295	COG0223	Methionyl-tRNA formyltransferase	307
2507315071	456	28.73	12	455	3	454	1.0e-53	204	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2507315072	469	35.06	12	469	4	454	2.0e-91	330	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2507315076	202	41.09	1	200	2	189	5.0e-58	217	COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	191
2507315077	773	26.33	13	751	16	705	1.0e-72	268	COG0557	Exoribonuclease R	706
2507315082	618	37.53	29	510	1	472	2.0e-91	330	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	491
2507315083	259	32.84	10	213	1	196	1.0e-25	110	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2507315085	324	30.74	55	310	29	298	5.0e-30	125	COG4240	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	300
